web_url,snippet,source,keywords,pub_date,word_count,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.organization,title,release_date,runtime,genres,spoken_languages,production_countries
https://www.nytimes.com/1996/06/14/movies/film-review-complicated-life-redeemed-by-love.html,,The New York Times,"persons: Densham, Pen;subject: MOTION PICTURES;subject: Reviews;creative_works: Moll Flanders (Movie);",1996-06-14T05:00:00+0000,830,FILM REVIEW;Complicated Life Redeemed by Love,FILM REVIEW,,FILM REVIEW;Complicated Life Redeemed by Love,,,,By Stephen Holden,,FILM REVIEW;Complicated Life Redeemed by Love,,,nan,nan,nan
https://www.nytimes.com/1993/04/30/movies/review-film-love-in-a-new-york-isosceles-triangle.html,"Love in a N.Y. isosceles triangle. Fresh, engaging story with droll, believable viewpoint.",The New York Times,subject: Reviews;subject: MOTION PICTURES;creative_works: Three of Hearts (Movie);,1993-04-30T05:00:00+0000,812,Review/Film; Love in a New York Isosceles Triangle,,,Review/Film; Love in a New York Isosceles Triangle,,,,By Janet Maslin,,Review/Film; Love in a New York Isosceles Triangle,,,nan,nan,nan
https://www.nytimes.com/2006/05/12/movies/12luck.html,"""Just My Luck"" is a bit of lukewarm cappuccino froth confected to float Lindsay Lohan to the next stage of her career.",The New York Times,"subject: MOTION PICTURES;persons: Lohan, Lindsay;persons: Petrie, Donald;",2006-05-12T04:00:00+0000,583,"In 'Just My Luck,' Lindsay Lohan Is a Career Girl Hunting Love",Movie Review,,Now She's A Career Girl Hunting Love In Manhattan,,,,By A.O. Scott,,"In 'Just My Luck,' Lindsay Lohan Is a Career Girl Hunting Love",,,nan,nan,nan
https://www.nytimes.com/2009/05/15/movies/15call.html,"“The Big Shot-Caller,” a minuscule indie variation of “Saturday Night Fever,” moves only in fits and starts.",The New York Times,subject: Movies;,2009-05-15T00:35:26+0000,294,Love and Salsa,Movie Review | 'The Big Shot-Caller',,,,,,By Stephen Holden,,Love and Salsa,,,nan,nan,nan
https://www.nytimes.com/2000/12/08/movies/next-wave-festival-review-into-the-blur-of-meanings-love-creates.html,Anna Kisselgoff reviews David Dorfman Dance performance at Brooklyn Academy of Music's Next Wave Festival featuring New York premieres of Dorfman's To Lie Tenderly and Subverse; photo (M),The New York Times,"organizations: Brooklyn Academy of Music;organizations: Dorfman, David, Dance Company;persons: Dorfman, David;subject: Reviews;subject: Next Wave Festival;subject: Dancing;",2000-12-08T05:00:00+0000,713,Into the Blur Of Meanings Love Creates,NEXT WAVE FESTIVAL REVIEW,,NEXT WAVE FESTIVAL REVIEW; Into the Blur Of Meanings Love Creates,,,,By Anna Kisselgoff,,Into the Blur Of Meanings Love Creates,,,nan,nan,nan
https://www.nytimes.com/1989/04/14/movies/review-film-mismatched-teen-agers-fall-in-love-of-course.html,High-school senior falls for an honor student bound for England. Charming performances.,The New York Times,subject: Reviews;subject: MOTION PICTURES;creative_works: SAY ANYTHING (MOVIE);,1989-04-14T05:00:00+0000,873,"Review/Film; Mismatched Teen-Agers Fall in Love, Of Course",,,"Review/Film; Mismatched Teen-Agers Fall in Love, Of Course",,,,By Caryn James,,"Review/Film; Mismatched Teen-Agers Fall in Love, Of Course",,,nan,nan,nan
https://www.nytimes.com/1997/06/20/movies/time-bent-love-tested-and-illness-faced-down.html,,The New York Times,"persons: Rainer, Yvonne;subject: MOTION PICTURES;subject: Reviews;creative_works: MURDER and murder (Movie);",1997-06-20T05:00:00+0000,650,"Time Bent, Love Tested And Illness Faced Down",FILM REVIEW,,"Time Bent, Love Tested And Illness Faced Down",,,,By Stephen Holden,,"Time Bent, Love Tested And Illness Faced Down",,,nan,nan,nan
https://www.nytimes.com/2021/04/22/movies/tu-me-manques-review.html,A conservative father who could not accept his son’s sexuality is led on a contemplative tour of queer life in New York in this Bolivian film.,The New York Times,"subject: Movies;creative_works: Tu Me Manques (Movie);persons: Martinez, Oscar (1949- );persons: Barbosa, Fernando (Actor);persons: Bellott, Rodrigo;glocations: Bolivia;",2021-04-22T11:00:07+0000,301,‘Tu Me Manques’ Review: Traces of a Lost Love,,,Tu Me Manques,,,,By Teo Bugbee,,‘Tu Me Manques’ Review,,,nan,nan,nan
https://www.nytimes.com/1986/07/23/movies/film-love-songs-with-deneuve-and-lambert.html,A busy mother in Paris has an affair with a rock singer after her writer husband returns to New York.,The New York Times,"persons: Deneuve, Catherine;subject: Reviews;subject: MOTION PICTURES;creative_works: Love Songs (Movie);",1986-07-23T05:00:00+0000,610,"FILM: 'LOVE SONGS,' WITH DENEUVE AND LAMBERT",,,"FILM: 'LOVE SONGS,' WITH DENEUVE AND LAMBERT",,,,By Caryn James,,"FILM: 'LOVE SONGS,' WITH DENEUVE AND LAMBERT",,,nan,nan,nan
https://www.nytimes.com/2021/08/26/movies/together-review.html,Sharon Horgan and James McAvoy play a battling couple trapped in lockdown in this theatrical pandemic drama.,The New York Times,"subject: Movies;creative_works: Together (Movie);persons: Daldry, Stephen;persons: McAvoy, James;persons: Horgan, Sharon (1970- );",2021-08-26T11:00:06+0000,412,‘Together’ Review: Love and Loathing in London,,,Love and Loathing in a Blighted London,,,,By Jeannette Catsoulis,,‘Together’ Review,,,nan,nan,nan
https://www.nytimes.com/1990/04/13/movies/review-film-things-that-can-happen-when-people-fall-in-love.html,And her boyfriend.,The New York Times,subject: Reviews;subject: MOTION PICTURES;creative_works: Bail Jumper (Movie);,1990-04-13T05:00:00+0000,622,Review/Film;   Things That Can Happen When People Fall in Love,,,Review/Film;   Things That Can Happen When People Fall in Love,,,,By Caryn James,,Review/Film;   Things That Can Happen When People Fall in Love,,,nan,nan,nan
https://www.nytimes.com/1990/10/19/movies/review-film-white-palace-love-and-the-class-struggle.html,Older waitress and haughty youth in love. Expertly played but predictable.,The New York Times,"persons: Mandoki, Luis;subject: Reviews;subject: MOTION PICTURES;creative_works: White Palace (Movie);",1990-10-19T05:00:00+0000,855,Review/Film;   'White Palace': Love And the Class Struggle,,,Review/Film;   'White Palace': Love And the Class Struggle,,,,By Janet Maslin,,Review/Film;   'White Palace': Love And the Class Struggle,,,nan,nan,nan
https://www.nytimes.com/1999/04/03/movies/film-festival-review-chemistry-of-alienation-and-first-love.html,"The pain, yearning and confusions of youth are mingled in &quot;Tokyo Eyes,&quot; filmed by a French director in the Japanese capital.  The director and screenwriter is Jean-Pierre Limosin, whose intriguing but ultimately irresolute tale of a stra...",The New York Times,"persons: Limosin, Jean-Pierre;subject: MOTION PICTURES;subject: Reviews;subject: NEW DIRECTORS/NEW FILMS (FESTIVAL);creative_works: Tokyo Eyes (Movie);",1999-04-03T05:00:00+0000,459,Chemistry of Alienation and First Love,FILM FESTIVAL REVIEW,,FILM FESTIVAL REVIEW; Chemistry of Alienation and First Love,,,,By Lawrence Van Gelder,,Chemistry of Alienation and First Love,,,nan,nan,nan
https://www.nytimes.com/2007/04/20/movies/20vale.html,"If you love to hate the superrich, “The Valet” is a sinfully delicious bonbon.",The New York Times,"subject: MOTION PICTURES;persons: Veber, Francis;",2007-04-20T04:00:00+0000,700,Wanted: A Third Party to Complete Love Triangle,Movie Review | 'The Valet',,Wanted: A Third Party To Complete Love Triangle,,,,By Stephen Holden,,Wanted: A Third Party to Complete Love Triangle,,,nan,nan,nan
https://www.nytimes.com/1999/04/07/movies/film-festival-review-in-the-stars-all-together-in-love-and-coincidence.html,Children grow up to have linked lives. Haunting and constantly surprising.,The New York Times,"organizations: Film Society of Lincoln Center;persons: Medem, Julio;subject: MOTION PICTURES;subject: Reviews;subject: NEW DIRECTORS/NEW FILMS (FESTIVAL);creative_works: LOVERS OF THE ARCTIC CIRCLE (MOVIE);",1999-04-07T05:00:00+0000,824,In the Stars: All Together In Love and Coincidence,FILM FESTIVAL REVIEW,,FILM FESTIVAL REVIEW; In the Stars: All Together In Love and Coincidence,,,,By Janet Maslin,,In the Stars: All Together In Love and Coincidence,,,nan,nan,nan
https://www.nytimes.com/2023/08/24/movies/before-now-then-review.html,"Set amid the upheaval of 1960s Indonesia, this drama tells the story of a woman caught in an unhappy marriage and haunted by the traumas of war.",The New York Times,"subject: Movies;creative_works: Before, Now & Then (Movie);persons: Andini, Kamila;persons: Salma, Happy;persons: Basuki, Laura;",2023-08-24T11:00:11+0000,312,"‘Before, Now & Then’ Review: Love and War",,,"Before, Now &amp; Then",,,,By Devika Girish,,"‘Before, Now & Then’ Review",,,nan,nan,nan
https://www.nytimes.com/2002/05/31/movies/theater-review-unlucky-in-her-loves-lucky-in-her-songs.html,"Lawrence Van Gelder reviews Sharon McNight's one-woman show, Red Hot Mama, featuring songs of Sophie Tucker (M)",The New York Times,"persons: MCNIGHT, SHARON;persons: Tucker, Sophie;subject: Reviews;subject: Theater;creative_works: RED HOT MAMA (PLAY);",2002-05-31T05:00:00+0000,534,"Unlucky in Her Loves, Lucky in Her Songs",THEATER REVIEW,,"THEATER REVIEW; Unlucky in Her Loves, Lucky in Her Songs",,,,By Lawrence Van Gelder,,"Unlucky in Her Loves, Lucky in Her Songs",,,nan,nan,nan
https://www.nytimes.com/2023/01/05/movies/alcarras-review.html,"In this naturalistic drama from Spain, a family confronts the impending loss of its generations-old farm.",The New York Times,"subject: Movies;persons: Simon, Carla;creative_works: Alcarras (Movie);",2023-01-05T12:00:03+0000,306,‘Alcarràs’ Review: Labor of Love,,,Alcarràs,,,,By Devika Girish,,‘Alcarràs’ Review,,,nan,nan,nan
https://www.nytimes.com/2019/11/26/movies/queen-and-slim-review.html,Daniel Kaluuya and Jodie Turner-Smith star in Melina Matsoukas’s dreamy but intense outlaw romance.,The New York Times,"subject: Movies;creative_works: Queen & Slim (Movie);persons: Matsoukas, Melina;persons: Waithe, Lena;persons: Kaluuya, Daniel;persons: Turner-Smith, Jodie;",2019-11-26T17:41:50+0000,799,‘Queen & Slim’ Review: Love on the Run,critic’s pick,,Love Simmers Inside a Cauldron,,,,By A.O. Scott,,‘Queen & Slim’ Review,,,nan,nan,nan
https://www.nytimes.com/1997/10/24/movies/next-wave-festival-review-dance-a-walk-in-the-woods-explores-the-layers-of-love.html,"Anna Kisselgoff reviews Anne Teresa de Keersmaeker's dance work Woud, performed by Belgian troupe Rosas, and presented at Brooklyn Academy of Music as part of Next Wave Festival; photo (S)",The New York Times,"organizations: ROSAS;persons: de Keersmaeker, Anne Teresa;subject: Reviews;subject: Next Wave Festival;subject: Dancing;",1997-10-24T05:00:00+0000,771,A Walk in the Woods Explores the Layers of Love,NEXT WAVE FESTIVAL REVIEW/DANCE,,NEXT WAVE FESTIVAL REVIEW/DANCE; A Walk in the Woods Explores the Layers of Love,,,,By Anna Kisselgoff,,A Walk in the Woods Explores the Layers of Love,,,nan,nan,nan
https://www.nytimes.com/2000/08/11/movies/starting-off-with-sex-ending-up-with-love.html,"Excerpts from A O Scott's March 24 review of French film An Affair of Love (formerly titled A Pornographic Affair), which was shown as part of New Directors/New Films series, and is now in commercial release; photo (S)",The New York Times,"subject: MOTION PICTURES;subject: Reviews;creative_works: AFFAIR OF LOVE, AN (MOVIE);",2000-08-11T05:00:00+0000,630,"Starting Off With Sex, Ending Up With Love",,,"Starting Off With Sex, Ending Up With Love",,,,By A.o. Scott,,"Starting Off With Sex, Ending Up With Love",,,nan,nan,nan
https://www.nytimes.com/1999/10/08/movies/film-review-falling-in-love-with-the-object-of-disgust.html,,The New York Times,"persons: Kahn, Cedric;subject: MOTION PICTURES;subject: Reviews;creative_works: ENNUI, L' (MOVIE);",1999-10-08T05:00:00+0000,727,Falling in Love With the Object of Disgust,FILM REVIEW,,FILM REVIEW; Falling in Love With the Object of Disgust,,,,By Stephen Holden,,Falling in Love With the Object of Disgust,,,nan,nan,nan
https://www.nytimes.com/1998/08/07/movies/pop-review-love-songs-and-other-delights-from-brazil.html,"Jon Pareles reviews concert by Sergio Mendes and Brasil '99 band, at Blue Note; photo (S)",The New York Times,"organizations: Brasil '99;persons: Mendes, Sergio;subject: Music;subject: Reviews;",1998-08-07T05:00:00+0000,279,Love Songs And Other Delights From Brazil,POP REVIEW,,POP REVIEW; Love Songs And Other Delights From Brazil,,,,By Jon Pareles,,Love Songs And Other Delights From Brazil,,,nan,nan,nan
https://www.nytimes.com/1996/08/09/movies/parables-that-blend-love-and-philosophy.html,,The New York Times,"persons: Rohmer, Eric;subject: MOTION PICTURES;subject: Reviews;creative_works: Rendezvous in Paris (Movie);",1996-08-09T05:00:00+0000,910,Parables That Blend Love and Philosophy,FILM REVIEW,,Parables That Blend Love and Philosophy,,,,By Janet Maslin,,Parables That Blend Love and Philosophy,,,nan,nan,nan
https://www.nytimes.com/2019/08/29/movies/falling-inn-love-review.html,"It’s hard to find a reliable, talented, reasonably priced, eco-friendly contractor these days.",The New York Times,"subject: Movies;organizations: Netflix Inc;persons: Kumble, Roger;persons: Milian, Christina;persons: Demos, Adam;creative_works: Falling Inn Love (Movie);",2019-08-29T14:56:44+0000,374,‘Falling Inn Love’ Review: A Prize That Needs Some Work,Streaming Movie Review,,A Fine Romance to Watch While Sorting Socks,,,,By Helen T. Verongos,,‘Falling Inn Love’ Review,,,nan,nan,nan
https://www.nytimes.com/1992/10/04/movies/film-view-make-a-date-with-love.html,,The New York Times,"persons: Crowe, Cameron;persons: ALLEN, WOODY;subject: Reviews;subject: MOTION PICTURES;creative_works: FILM VIEW (TIMES COLUMN);creative_works: Husbands and Wives (Movie);creative_works: Singles (Movie);",1992-10-04T05:00:00+0000,917,Make a Date With Love,FILM VIEW,,FILM VIEW; Make a Date With Love,,,,By Janet Maslin,,Make a Date With Love,,,nan,nan,nan
https://www.nytimes.com/2001/05/30/movies/television-review-the-bonds-of-family-love-in-a-fight-against-time.html,Julie Salamon reviews Cinemax documentary Big Mama; photo (M),The New York Times,subject: Reviews;subject: Television;subject: Documentary Films and Programs;creative_works: BIG MAMA (TV PROGRAM);,2001-05-30T05:00:00+0000,569,The Bonds of Family Love In a Fight Against Time,TELEVISION REVIEW,,TELEVISION REVIEW; The Bonds of Family Love In a Fight Against Time,,,,By Julie Salamon,,The Bonds of Family Love In a Fight Against Time,,,nan,nan,nan
https://www.nytimes.com/2006/06/16/movies/16lake.html,"There is still chemistry between Sandra Bullock and Keanu Reeves, but a heavy dose of Hollywood metaphysics keeps them apart for most of this wondrously illogical time-travel romance.",The New York Times,"subject: MOTION PICTURES;persons: Bullock, Sandra;persons: Reeves, Keanu;persons: AGHDASHLOO, SHOHREH;persons: Plummer, Christopher;persons: Auburn, David;",2006-06-16T04:00:00+0000,899,Keanu Reeves and Sandra Bullock Are Reunited in 'The Lake House',Movie Review,,Her Boyfriend Is So 2004: Can Love Conquer That?,,,,By A.O. Scott,,Keanu Reeves and Sandra Bullock Are Reunited in 'The Lake House',,,nan,nan,nan
https://www.nytimes.com/2015/11/27/movies/review-in-tamasha-finding-a-path-to-love-show-business-and-adulation.html,"A Bollywood melodrama about a boy, a girl, storytelling and make-believe.",The New York Times,"subject: Movies;persons: Ali, Imtiaz;",2015-11-26T21:37:30+0000,260,"Review: In ‘Tamasha,’ Finding a Path to Love, Show Business and Adulation",,,"Review: In ‘Tamasha,’ Finding a Path to Love, Show Business and Adulation",,,,By Andy Webster,,"Review: In ‘Tamasha,’ Finding a Path to Love, Show Business and Adulation",,,nan,nan,nan
https://www.nytimes.com/2019/05/15/movies/the-sun-is-also-a-star-review.html,"Yara Shahidi and Charles Melton play teenagers falling in love on a hectic, sunny day in New York.",The New York Times,"subject: Movies;creative_works: The Sun Is also a Star (Movie);persons: Russo-Young, Ry;persons: Shahidi, Yara (2000- );persons: Yoon, Nicola (Author);persons: Melton, Charles (1991- );",2019-05-15T16:01:27+0000,697,"‘The Sun Is Also a Star’ Review: A Charming, if Generic, Adolescent Love Story",,,A Beautiful Day for Young Hearts,,,,By A.O. Scott,,‘The Sun Is Also a Star’ Review,,,nan,nan,nan
https://www.nytimes.com/2015/05/01/movies/review-in-cathedrals-of-culture-buildings-to-love.html,A two-part program of short films by directors including Wim Wenders and Robert Redford tours structures that transcend mere architectural concerns.,The New York Times,"subject: Movies;persons: Wenders, Wim;persons: Glawogger, Michael (1959-2014);persons: Madsen, Michael;persons: Redford, Robert;persons: Ainouz, Karim;subject: Documentary Films and Programs;subject: ARCHITECTURE;creative_works: Cathedrals of Culture (Movie);persons: Olin, Margreth (1970- );",2015-04-30T23:50:03+0000,274,"Review: In ‘Cathedrals of Culture,’ Buildings to Love",,,"Review: In ‘Cathedrals of Culture,’ Buildings to Love",,,,By Nicolas Rapold,,"Review: In ‘Cathedrals of Culture,’ Buildings to Love",,,nan,nan,nan
https://www.nytimes.com/2008/02/29/movies/29pene.html,"“Cinderella” meets “The Ugly Duckling” in “Penelope,” a muddled, charm-free fairy tale whose title character is a rich girl born with the snout of a pig.",The New York Times,"subject: MOTION PICTURES;persons: Ricci, Christina;persons: McAvoy, James;",2008-02-29T05:00:00+0000,489,Cursed With a Face Only a Sow Could Love,Movie Review | 'Penelope',,Cursed With a Face Only a Sow Could Love,,,,By Stephen Holden,,Cursed With a Face Only a Sow Could Love,,,nan,nan,nan
https://www.nytimes.com/1998/01/16/movies/opera-review-love-guilt-immolation-and-gypsies.html,Metropolitan Opera production of Il Trovatore reviewed by Allan Kozinn; photo of Dolora Zajick (M),The New York Times,"organizations: Metropolitan Opera;persons: Zajick, Dolora;persons: Verdi, Giuseppe;subject: Reviews;subject: Opera;creative_works: TROVATORE, IL (OPERA);",1998-01-16T05:00:00+0000,566,"Love, Guilt, Immolation and Gypsies",OPERA REVIEW,,"OPERA REVIEW; Love, Guilt, Immolation and Gypsies",,,,By Allan Kozinn,,"Love, Guilt, Immolation and Gypsies",,,nan,nan,nan
https://www.nytimes.com/2023/09/28/movies/the-creator-review-john-david-washington.html,"In this hectic, futuristic action film, John David Washington hunts down a threatening artificial intelligence with the baby face of a child.",The New York Times,"subject: Movies;creative_works: The Creator (Movie);persons: Edwards, Gareth (1975- );persons: Washington, John David (1984- );",2023-09-28T11:00:08+0000,676,‘The Creator’ Review: Or How I Learned to Stop Worrying and Love A.I.,,,On the Lam With a Baby-Faced Robot,,,,By Nicolas Rapold,,‘The Creator’ Review,,,nan,nan,nan
https://www.nytimes.com/2008/04/18/movies/18swor.html,"“Constantine’s Sword” asks: When your core beliefs conflict with church doctrine, how far should your loyalty to the church extend?",The New York Times,"subject: MOTION PICTURES;subject: Religion and Churches;subject: Documentary Films and Programs;persons: Carroll, James;",2008-04-18T04:00:00+0000,920,When Love of Religion Leads to Hatred of Others,Movie Review | 'Constantine’s Sword',,When Love of Religion Leads to Hatred of Others,,,,By Stephen Holden,,When Love of Religion Leads to Hatred of Others,,,nan,nan,nan
https://www.nytimes.com/1999/04/09/movies/theater-review-love-honor-and-duty-in-codified-old-castille.html,"Peter Marks reviews revival of Corneille play Le Cid, directed by Declan Donnellan of Cheek by Jowl company in London; Michel Baumann stars; photo (M)",The New York Times,"persons: Donnellan, Declan;persons: Baumann, Michel;persons: Corneille, Pierre;subject: Reviews;subject: Theater;creative_works: LE CID (PLAY);",1999-04-09T05:00:00+0000,1095,"Love, Honor and Duty In Codified Old Castille",THEATER REVIEW,,"THEATER REVIEW; Love, Honor and Duty In Codified Old Castille",,,,By Peter Marks,,"Love, Honor and Duty In Codified Old Castille",,,nan,nan,nan
https://www.nytimes.com/2002/04/26/movies/film-in-review-for-da-love-of-money.html,"&quot;For da Love of Money,&quot; an independent feature written, directed by and starring the comedian who uses the single name Pierre, is a loose but often amusing collection of gags centered around a simple situation. There has been an armored-...",The New York Times,persons: Pierre;subject: MOTION PICTURES;subject: Reviews;creative_works: For da Love of Money (Movie);,2002-04-26T05:00:00+0000,399,'For da Love of Money',FILM IN REVIEW,,FILM IN REVIEW; 'For da Love of Money',,,,By Dave Kehr,,'For da Love of Money',,,nan,nan,nan
https://www.nytimes.com/2009/05/15/movies/15mana.html,“Management” is a sweet-natured comedy that refuses to obey the commercial dictates of Hollywood by allowing its characters to determine their own zany destinies.,The New York Times,"subject: Movies;persons: ANISTON, JENNIFER;persons: Zahn, Steve;persons: Belber, Stephen;",2009-05-14T22:57:38+0000,703,"When Love Registers at a Motel, Send Wine",Movie Review,,"When Love Registers At a Motel, Send Wine",,,,By Stephen Holden,,"When Love Registers at a Motel, Send Wine",,,nan,nan,nan
https://www.nytimes.com/2012/05/11/movies/tonight-youre-mine-directed-by-david-mackenzie.html,"“Tonight You’re Mine,” filmed at an actual rock festival, is a meet-cute romantic comedy that manages to feel fresh and lively.",The New York Times,"subject: Movies;persons: Mackenzie, David;persons: Tena, Natalia;",2012-05-10T23:01:48+0000,615,"First Handcuffs Lock Them Together, Then Love",Movie Review,,"First Handcuffs Lock Them Together, Then Love",,,,By A.&#160;O. SCOTT,,"First Handcuffs Lock Them Together, Then Love",,,nan,nan,nan
https://www.nytimes.com/1995/06/04/movies/film-view-the-joy-of-renouncing-love-for-life-s-details.html,,The New York Times,"subject: MOTION PICTURES;subject: Reviews;creative_works: BRIDGES OF MADISON COUNTY, THE (MOVIE);",1995-06-04T05:00:00+0000,1102,FILM VIEW;The Joy of Renouncing Love for Life's Details,FILM VIEW,,FILM VIEW;The Joy of Renouncing Love for Life's Details,,,,By Caryn James,,FILM VIEW;The Joy of Renouncing Love for Life's Details,,,nan,nan,nan
https://www.nytimes.com/2022/02/04/movies/book-of-love-review.html,"Unbeknown to the author of an uninspired romance novel, the book takes a sharp turn into erotic territory in its Spanish-language release.",The New York Times,"subject: Movies;persons: Claflin, Sam;persons: Cal y Mayor, Analeine;creative_works: Book of Love (Movie);",2022-02-04T05:01:04+0000,269,‘Book of Love’ Review: Lust (Eventually) in Translation,,,Book of Love,,,,By Natalia Winkelman,,‘Book of Love’ Review,,,nan,nan,nan
https://www.nytimes.com/2020/11/26/movies/my-psychedelic-love-story-review.html,"This Errol Morris documentary explores the relationship between the LSD guru and Joanna Harcourt-Smith, a woman who likened herself to Mata Hari.",The New York Times,"subject: Documentary Films and Programs;creative_works: My Psychedelic Love Story (Movie);persons: Harcourt-Smith, Joanna (1946-2020);persons: Morris, Errol;subject: LSD (Lysergic Acid Diethylamide);subject: Content Type: Personal Profile;",2020-11-26T12:00:05+0000,599,‘My Psychedelic Love Story’ Review: On the Run With Timothy Leary,Critic’s Pick,,Acid and Romance: On the Run With Timothy Leary,,,,By Glenn Kenny,,‘My Psychedelic Love Story’ Review,,,nan,nan,nan
https://www.nytimes.com/2018/05/24/movies/how-to-talk-to-girls-at-parties-review.html,John Cameron Mitchell’s loony romantic comedy encourages young love to bloom in the soil of an alien visitation.,The New York Times,"subject: Movies;creative_works: How to Talk to Girls at Parties (Movie);persons: Mitchell, John Cameron;persons: Fanning, Elle;persons: Sharp, Alexander;",2018-05-24T11:00:01+0000,458,Review: An Alien Teaches a Teenage Punk ‘How to Talk to Girls at Parties’,,,Otherworldly Love in a Punk-Rock World,,,,By Jeannette Catsoulis,,Review: An Alien Teaches a Teenage Punk ‘How to Talk to Girls at Parties’,,,nan,nan,nan
https://www.nytimes.com/1999/03/26/movies/film-festival-review-solar-eclipse-of-the-heart-love-in-a-suburb-of-the-50-s.html,"* ''JUDY BERLIN,'' starring Edie Falco, Madeleine Kahn, Aaron Harnick and Bob Dishy. Directed by Eric Mendelsohn (not rated, 90 minutes). Much of Eric Mendelsohn's moody black-and-white first film is set in a sleepy Long Island town during the lon...",The New York Times,"persons: Mendelsohn, Eric;subject: MOTION PICTURES;subject: Reviews;subject: NEW DIRECTORS/NEW FILMS (FESTIVAL);creative_works: Judy Berlin (Movie);",1999-03-26T05:00:00+0000,920,Solar Eclipse of the Heart: Love in a Suburb of the 50's,FILM FESTIVAL REVIEW,,FILM FESTIVAL REVIEW; Solar Eclipse of the Heart: Love in a Suburb of the 50's,,,,By Stephen Holden,,Solar Eclipse of the Heart: Love in a Suburb of the 50's,,,nan,nan,nan
https://www.nytimes.com/2009/06/26/movies/26surveillance.html,“Surveillance” is a would-be transgression that tries to squeeze dark laughs from the spectacle of human suffering.,The New York Times,"subject: Movies;persons: Pullman, Bill;persons: Lynch, Jennifer;persons: Ormond, Julia;",2009-06-26T00:21:25+0000,580,"Oh, for the Blood of Pete! (Slashing Away at Love)",Movie Review | 'Surveillance',,"Oh, for the Blood of Pete! (Slashing Away at Love)",,,,By Manohla Dargis,,"Oh, for the Blood of Pete! (Slashing Away at Love)",,,nan,nan,nan
https://www.nytimes.com/1984/03/09/movies/screen-splash-a-mermaid-s-love.html,New York bachelor meets mermaid. Sweet and sassy caper.,The New York Times,subject: Reviews;subject: MOTION PICTURES;creative_works: Splash (Movie);,1984-03-09T05:00:00+0000,596,"SCREEN: 'SPLASH,' A MERMAID'S LOVE",,,"SCREEN: 'SPLASH,' A MERMAID'S LOVE",,,,By Janet Maslin,,"SCREEN: 'SPLASH,' A MERMAID'S LOVE",,,nan,nan,nan
https://www.nytimes.com/2015/10/30/movies/review-flowers-leaves-three-women-pining-for-the-same-lost-love.html,This melodrama directed by Jon Garaño and Jose Mari Goenaga follows how lives are altered after one woman receives anonymous weekly bouquets.,The New York Times,"subject: Movies;persons: Garano, Jon (1974- );persons: Goenaga, Jose Mari;creative_works: Flowers (Movie);",2015-10-29T23:02:59+0000,250,Review: ‘Flowers’ Leaves Three Women Pining for the Same Lost Love,,,Review: ‘Flowers’ Leaves Three Women Pining for the Same Lost Love,,,,By Andy Webster,,Review: ‘Flowers’ Leaves Three Women Pining for the Same Lost Love,,,nan,nan,nan
https://www.nytimes.com/2020/02/28/movies/all-the-bright-places-review.html,Elle Fanning and Justice Smith breathe life into a film about mental illness and the healing power of love.,The New York Times,"subject: Movies;creative_works: All the Bright Places (Movie);persons: Haley, Brett;persons: Fanning, Elle;persons: Smith, Justice (1995- );organizations: Netflix Inc;",2020-02-28T08:01:07+0000,233,‘All the Bright Places’ Review: Love Amid Trauma,Streaming Movie Review,,A Refreshing Exploration of Mental Illness,,,,By Candice Frederick,,‘All the Bright Places’ Review,,,nan,nan,nan
https://www.nytimes.com/2016/02/12/movies/review-touched-with-fire-a-love-story-between-two-bipolar-poets.html,"Katie Holmes and Luke Kirby play bright, high-strung artists struggling with depression in this film by Paul Dalio.",The New York Times,"subject: Movies;persons: Dalio, Paul (1979- );persons: Holmes, Katie;persons: Kirby, Luke;subject: Bipolar Disorder;creative_works: Touched with Fire (Movie);",2016-02-11T22:47:15+0000,678,"Review: ‘Touched With Fire,’ a Love Story Between Two Bipolar Poets",,,Two Offbeat Poets Trying to Find Their Rhyme and Rhythm,,,,By Stephen Holden,,"Review: ‘Touched With Fire,’ a Love Story Between Two Bipolar Poets",,,nan,nan,nan
https://www.nytimes.com/2000/08/25/movies/film-review-love-phlows-between-phish-and-phans.html,,The New York Times,"persons: Phillips, Todd;subject: MOTION PICTURES;subject: Reviews;subject: Biographical Information;creative_works: Bittersweet Motel (Movie);",2000-08-25T05:00:00+0000,636,Love Phlows Between Phish and Phans,FILM REVIEW,,FILM REVIEW; Love Phlows Between Phish and Phans,,,,By Stephen Holden,,Love Phlows Between Phish and Phans,,,nan,nan,nan
https://www.nytimes.com/2019/10/17/movies/cyrano-my-love-review.html,This superficial take on the writing and initial staging of “Cyrano de Bergerac” is a whirlwind of soapy declarations and backstage chaos.,The New York Times,"subject: Movies;creative_works: Cyrano, My Love (Movie);persons: Michalik, Alexis;",2019-10-17T11:00:03+0000,291,"‘Cyrano, My Love’ Review: A Nose for Romance",,,"Cyrano, My Love",,,,By Jeannette Catsoulis,,"‘Cyrano, My Love’ Review",,,nan,nan,nan
